Cas20713	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
0	75.2617972574457	68.7854204101432	75.2617972574457	68.7854204101432	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8267441136136	68.8435252967747	74.8267441136136	68.8435252967747	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8331627884157	69.400899404254	74.8331627884157	69.400899404254	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7897680667004	69.3601727882732	74.7897680667004	69.3601727882732	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.9201782096198	68.9426204505255	74.9201782096198	68.9426204505255	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.7559355554134	68.4787973385027	73.7559355554134	68.4787973385027	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.5211260257207	68.7690369692337	74.5211260257207	68.7690369692337	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.9181141006665	69.1308245239317	73.9181141006665	69.1308245239317	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.462775360217	68.892531337454	74.462775360217	68.892531337454	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.5324365116509	69.2743318173176	75.5324365116509	69.2743318173176	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.421232819017	69.3810199532669	74.421232819017	69.3810199532669	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2580609827584	68.7940218220629	74.2580609827584	68.7940218220629	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2275549522445	68.3049634254075	74.2275549522445	68.3049634254075	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2877020781413	69.243319639863	74.2877020781413	69.243319639863	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.464794871583	68.5159104722804	75.464794871583	68.5159104722804	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8485760746386	69.0389434859574	74.8485760746386	69.0389434859574	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.0965507526372	68.2737193511861	75.0965507526372	68.2737193511861	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.1460824631703	68.6048131610845	75.1460824631703	68.6048131610845	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7153283631271	68.8220077402914	74.7153283631271	68.8220077402914	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.1934785711719	69.1665832221695	74.1934785711719	69.1665832221695	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.4179920554112	68.3745773739575	74.4179920554112	68.3745773739575	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7264937388201	69.3520363099938	74.7264937388201	69.3520363099938	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8554494129143	69.3844052953152	74.8554494129143	69.3844052953152	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.744374951015	69.2577206272436	74.744374951015	69.2577206272436	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.4487252382281	69.4580454835352	74.4487252382281	69.4580454835352	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.1957433735969	68.6490665493214	74.1957433735969	68.6490665493214	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.6738285756257	68.500517562998	75.6738285756257	68.500517562998	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.0862803260059	68.385467834575	74.0862803260059	68.385467834575	1000	10000	320	0	1	0	1	1	1	0	1	0	0
